hex_id10_1m,hex_id11_1m,hex_id12_1m,hex_id6_1m,hex_id7_1m,hex_id8_1m,hex_id9_1m,client_id
15673,,,,,,,,21671
4289,,,,,,,,99536
34361,,,,,,,,164100
67718,,,,,,,,59591
133591,,,,,,,,21954
94033,,,,,,,,117254
71728,,,,,,,,155817
43740,,,,,,,,126372
6333,,,,,,,,196786
57436,,,,,,,,178085
84669,,,,,,,,195183
126849,,,,,,,,35324
104553,,,,,,,,176557
2008,,,,,,,,10164
112291,,,,,,,,200266
34589,,,,,,,,29618
17700,,,,,,,,98195
26210,,,,,,,,190550
138817,,,,,,,,7813
13814,,,,,,,,165642
129301,,,,,,,,141719
116596,,,,,,,,91222
154194,,,,,,,,8951
127324,,,,,,,,120176
150279,,,,,,,,163167
50978,,,,,,,,123266
14772,,,,,,,,83024
145596,,,,,,,,104592
13099,,,,,,,,118998
114394,,,,,,,,83353
80865,,,,,,,,171225
73490,,,,,,,,194676
27732,,,,,,,,140357
85476,,,,,,,,164162
148084,,,,,,,,19508
153585,,,,,,,,174529
144584,,,,,,,,19687
108812,,,,,,,,125350
75884,,,,,,,,89479
21811,,,,,,,,73169
106474,,,,,,,,143464
73699,,,,,,,,149602
40970,,,,,,,,109191
64877,,,,,,,,93837
72620,,,,,,,,156149
63618,,,,,,,,58329
99227,,,,,,,,144581
18594,,,,,,,,82552
55738,,,,,,,,9506
97140,,,,,,,,59964
81312,,,,,,,,194701
16934,,,,,,,,161022
86261,,,,,,,,98670
29622,,,,,,,,48756
75297,,,,,,,,163401
24630,,,,,,,,79054
39494,,,,,,,,54739
156981,,,,,,,,197512
37450,,,,,,,,180810
136761,,,,,,,,171949
55654,,,,,,,,82581
42604,,,,,,,,101105
113993,,,,,,,,21820
16355,,,,,,,,17208
25656,,,,,,,,125796
58872,,,,,,,,20685
87009,,,,,,,,40637
102818,,,,,,,,136673
106543,,,,,,,,131969
124571,,,,,,,,133296
133807,,,,,,,,64029
160332,,,,,,,,161013
86374,,,,,,,,51339
18599,,,,,,,,29376
110537,,,,,,,,62068
66040,,,,,,,,175095
120657,,,,,,,,34203
70061,,,,,,,,118093
150177,,,,,,,,86372
28069,,,,,,,,23642
108996,,,,,,,,139568
41775,,,,,,,,60189
144238,,,,,,,,23864
122625,,,,,,,,106638
51408,,,,,,,,57688
68728,,,,,,,,137523
135538,,,,,,,,13760
107276,,,,,,,,62619
129028,,,,,,,,161858
93553,,,,,,,,189363
28712,,,,,,,,146644
73646,,,,,,,,57139
21965,,,,,,,,128527
89780,,,,,,,,129747
59222,,,,,,,,167943
92812,,,,,,,,80126
11836,,,,,,,,167046
157569,,,,,,,,67879
72630,,,,,,,,70631
110888,,,,,,,,29742
140024,,,,,,,,113470
57721,,,,,,,,152153
153038,,,,,,,,104334
35340,,,,,,,,35871
44046,,,,,,,,116114
103239,,,,,,,,86262
139051,,,,,,,,171003
32865,,,,,,,,191257
61887,,,,,,,,24537
36072,,,,,,,,186924
76679,,,,,,,,134077
69678,,,,,,,,32597
123612,,,,,,,,102258
148007,,,,,,,,51521
90722,,,,,,,,176037
1627,,,,,,,,61467
12666,,,,,,,,74586
24879,,,,,,,,42408
138822,,,,,,,,92402
29574,,,,,,,,158150
150634,,,,,,,,84185
104566,,,,,,,,112113
119866,,,,,,,,28235
106690,,,,,,,,120655
76930,,,,,,,,786
27746,,,,,,,,116222
35859,,,,,,,,108758
143502,,,,,,,,194091
101810,,,,,,,,92294
57149,,,,,,,,462
55392,,,,,,,,30407
39197,,,,,,,,149152
141587,,,,,,,,41863
28305,,,,,,,,87116
18469,,,,,,,,104930
104816,,,,,,,,30870
103629,,,,,,,,165833
92686,,,,,,,,170780
87050,,,,,,,,126553
52303,,,,,,,,153492
45874,,,,,,,,145606
90018,,,,,,,,29077
104910,,,,,,,,128253
139510,,,,,,,,19867
137889,,,,,,,,163657
15168,,,,,,,,163016
116487,,,,,,,,46990
75347,,,,,,,,190774
32791,,,,,,,,191481
15362,,,,,,,,7527
752,,,,,,,,65983
793,,,,,,,,65400
74579,,,,,,,,5381
81188,,,,,,,,79039
298,,,,,,,,14322
150451,,,,,,,,125091
57263,,,,,,,,199586
59775,,,,,,,,124335
9928,,,,,,,,123359
75756,,,,,,,,111773
96199,,,,,,,,118028
121173,,,,,,,,198066
75630,,,,,,,,80495
6523,,,,,,,,141961
33700,,,,,,,,84656
109412,,,,,,,,106316
4023,,,,,,,,56657
109531,,,,,,,,90860
108569,,,,,,,,24977
26038,,,,,,,,64729
28271,,,,,,,,33517
75205,,,,,,,,51337
73261,,,,,,,,99569
88603,,,,,,,,143372
81375,,,,,,,,155513
130757,,,,,,,,59677
99489,,,,,,,,124574
68116,,,,,,,,90741
54537,,,,,,,,12002
157046,,,,,,,,147594
84268,,,,,,,,62277
68269,,,,,,,,105132
15254,,,,,,,,115871
9316,,,,,,,,50655
104362,,,,,,,,154496
94932,,,,,,,,124214
65835,,,,,,,,959
136491,,,,,,,,100753
21108,,,,,,,,91916
45921,,,,,,,,62330
108306,,,,,,,,116471
5935,,,,,,,,153453
72401,,,,,,,,65813
108062,,,,,,,,95523
121468,,,,,,,,87043
80213,,,,,,,,30037
76429,,,,,,,,88881
103425,,,,,,,,195562
110453,,,,,,,,80658
35909,,,,,,,,9832
113999,,,,,,,,4590
92858,,,,,,,,26803
157194,,,,,,,,7508
10517,,,,,,,,40206
100252,,,,,,,,175221
117473,,,,,,,,188832
130019,,,,,,,,31414
119152,,,,,,,,110817
117700,,,,,,,,113486
85827,,,,,,,,136936
22996,,,,,,,,146320
128581,,,,,,,,36826
69649,,,,,,,,145577
79225,,,,,,,,48420
130550,,,,,,,,81729
34860,,,,,,,,102872
34968,,,,,,,,22030
8049,,,,,,,,149941
42503,,,,,,,,4615
63136,,,,,,,,43366
119932,,,,,,,,183655
32405,,,,,,,,37496
143850,,,,,,,,23207
66541,,,,,,,,43234
81357,,,,,,,,200122
25104,,,,,,,,58787
123546,,,,,,,,145660
136334,,,,,,,,119232
127837,,,,,,,,94291
13478,,,,,,,,67366
77959,,,,,,,,163840
159337,,,,,,,,90062
126305,,,,,,,,174536
41034,,,,,,,,98661
140487,,,,,,,,63348
143905,,,,,,,,106514
55520,,,,,,,,82226
144653,,,,,,,,25177
45723,,,,,,,,96679
126819,,,,,,,,114476
93231,,,,,,,,103136
95435,,,,,,,,84071
104511,,,,,,,,169483
38939,,,,,,,,160077
78025,,,,,,,,176177
155004,,,,,,,,146142
116393,,,,,,,,179325
88588,,,,,,,,107399
70705,,,,,,,,180794
114415,,,,,,,,91567
7333,,,,,,,,105148
57303,,,,,,,,72891
139631,,,,,,,,55580
96565,,,,,,,,99432
26095,,,,,,,,153137
159029,,,,,,,,118289
90072,,,,,,,,132245
122039,,,,,,,,9039
155169,,,,,,,,132190
75639,,,,,,,,33136
130347,,,,,,,,38657
29046,,,,,,,,195692
51803,,,,,,,,43656
39940,,,,,,,,52211
133273,,,,,,,,108386
39598,,,,,,,,191196
122364,,,,,,,,113702
81924,,,,,,,,162985
16173,,,,,,,,28202
94373,,,,,,,,101165
78985,,,,,,,,54971
62782,,,,,,,,192981
80697,,,,,,,,79469
158328,,,,,,,,2698
46185,,,,,,,,44144
151483,,,,,,,,108301
27726,,,,,,,,6471
84639,,,,,,,,21308
99627,,,,,,,,46054
77699,,,,,,,,190236
118477,,,,,,,,100408
33643,,,,,,,,46203
153856,,,,,,,,82836
100294,,,,,,,,69679
89194,,,,,,,,140968
2925,,,,,,,,184009
117270,,,,,,,,33675
113107,,,,,,,,92316
80298,,,,,,,,197067
32081,,,,,,,,55829
49947,,,,,,,,61331
66373,,,,,,,,11339
77735,,,,,,,,175213
17437,,,,,,,,171141
1647,,,,,,,,198374
40333,,,,,,,,113450
23088,,,,,,,,173950
105973,,,,,,,,8979
159611,,,,,,,,165538
139524,,,,,,,,193895
42130,,,,,,,,170098
54431,,,,,,,,197503
64578,,,,,,,,23729
142408,,,,,,,,93285
63481,,,,,,,,182402
97816,,,,,,,,113037
87942,,,,,,,,155987
99930,,,,,,,,164976
143910,,,,,,,,22736
122392,,,,,,,,23199
16921,,,,,,,,172776
51663,,,,,,,,189639
158341,,,,,,,,858
118782,,,,,,,,32771
18559,,,,,,,,37210
31314,,,,,,,,144298
134365,,,,,,,,133595
45726,,,,,,,,104445
82005,,,,,,,,68207
125602,,,,,,,,141062
123219,,,,,,,,152811
55761,,,,,,,,125521
49,,,,,,,,133866
50164,,,,,,,,61148
40784,,,,,,,,168640
49037,,,,,,,,111494
123241,,,,,,,,192700
13107,,,,,,,,186416
72788,,,,,,,,52779
96470,,,,,,,,2515
110566,,,,,,,,131117
158928,,,,,,,,29863
20414,,,,,,,,199716
16905,,,,,,,,176900
145161,,,,,,,,3660
105078,,,,,,,,122572
56461,,,,,,,,27901
44116,,,,,,,,17268
74103,,,,,,,,103811
74509,,,,,,,,122121
4742,,,,,,,,71725
149783,,,,,,,,181966
147494,,,,,,,,56467
5757,,,,,,,,66468
6349,,,,,,,,166209
30969,,,,,,,,44167
5234,,,,,,,,75845
15094,,,,,,,,115615
145687,,,,,,,,17729
69851,,,,,,,,5710
55225,,,,,,,,38402
87279,,,,,,,,127541
111745,,,,,,,,90824
118202,,,,,,,,95410
37591,,,,,,,,72375
113195,,,,,,,,147007
141759,,,,,,,,118842
119252,,,,,,,,190715
145033,,,,,,,,62872
62584,,,,,,,,128813
51383,,,,,,,,100111
7521,,,,,,,,118029
122857,,,,,,,,37994
39349,,,,,,,,49159
3517,,,,,,,,58005
66009,,,,,,,,32471
106460,,,,,,,,85136
101526,,,,,,,,32194
98373,,,,,,,,36829
133182,,,,,,,,165762
130974,,,,,,,,29751
119453,,,,,,,,73365
23679,,,,,,,,91498
44738,,,,,,,,97796
115592,,,,,,,,144034
47179,,,,,,,,158249
34782,,,,,,,,4708
6557,,,,,,,,86796
65611,,,,,,,,6999
116664,,,,,,,,200389
29436,,,,,,,,61569
20782,,,,,,,,58323
67664,,,,,,,,917
12978,,,,,,,,135595
9743,,,,,,,,42103
33875,,,,,,,,65526
146053,,,,,,,,42622
98601,,,,,,,,199190
96919,,,,,,,,49524
49733,,,,,,,,36275
34139,,,,,,,,181377
2749,,,,,,,,56516
14356,,,,,,,,121095
73496,,,,,,,,12750
123803,,,,,,,,128449
106380,,,,,,,,32142
40092,,,,,,,,150604
86237,,,,,,,,198875
101386,,,,,,,,78520
71731,,,,,,,,145822
139497,,,,,,,,163577
113721,,,,,,,,169236
5168,,,,,,,,34865
41359,,,,,,,,133643
16999,,,,,,,,141218
61145,,,,,,,,11523
2267,,,,,,,,85682
10462,,,,,,,,167440
30090,,,,,,,,46584
142567,,,,,,,,53016
41165,,,,,,,,200974
130753,,,,,,,,11867
44802,,,,,,,,100731
15962,,,,,,,,116549
121798,,,,,,,,57227
11095,,,,,,,,22277
50461,,,,,,,,50619
57580,,,,,,,,67795
124515,,,,,,,,77519
34266,,,,,,,,184749
494,,,,,,,,169302
12323,,,,,,,,19417
78528,,,,,,,,116086
123755,,,,,,,,194064
94196,,,,,,,,140252
154660,,,,,,,,149282
10021,,,,,,,,7651
70269,,,,,,,,198420
75080,,,,,,,,37715
16949,,,,,,,,93273
7114,,,,,,,,180544
109393,,,,,,,,151924
72186,,,,,,,,2206
88291,,,,,,,,145262
128149,,,,,,,,36655
43905,,,,,,,,186196
110141,,,,,,,,141544
38803,,,,,,,,2836
112700,,,,,,,,83303
118925,,,,,,,,22577
75714,,,,,,,,60677
158871,,,,,,,,151517
117499,,,,,,,,8529
143359,,,,,,,,34736
92696,,,,,,,,137912
2299,,,,,,,,194820
130658,,,,,,,,123374
26280,,,,,,,,141587
142034,,,,,,,,101852
60168,,,,,,,,93771
1762,,,,,,,,166659
129542,,,,,,,,86463
87800,,,,,,,,124863
148484,,,,,,,,168814
154316,,,,,,,,172525
46167,,,,,,,,123572
143904,,,,,,,,99863
119712,,,,,,,,30196
97359,,,,,,,,156038
56830,,,,,,,,184917
28764,,,,,,,,82310
72438,,,,,,,,64590
102907,,,,,,,,45430
78899,,,,,,,,182467
109591,,,,,,,,133034
50195,,,,,,,,188514
43161,,,,,,,,59982
149881,,,,,,,,118972
91932,,,,,,,,14138
117313,,,,,,,,2095
91626,,,,,,,,161715
121208,,,,,,,,90438
123813,,,,,,,,169226
55173,,,,,,,,65705
91414,,,,,,,,16360
122034,,,,,,,,115846
8495,,,,,,,,108903
25532,,,,,,,,72162
88919,,,,,,,,180275
85234,,,,,,,,141859
48744,,,,,,,,165734
68671,,,,,,,,78890
17639,,,,,,,,40846
8512,,,,,,,,57331
147763,,,,,,,,88202
78441,,,,,,,,30502
65048,,,,,,,,199250
150169,,,,,,,,66705
98316,,,,,,,,367
143247,,,,,,,,58497
35884,,,,,,,,81863
157836,,,,,,,,103145
71640,,,,,,,,35704
17075,,,,,,,,81762
30643,,,,,,,,115419
13711,,,,,,,,76862
56100,,,,,,,,66325
81015,,,,,,,,161548
151086,,,,,,,,115033
63624,,,,,,,,141050
118863,,,,,,,,141041
20281,,,,,,,,28209
76260,,,,,,,,12563
192,,,,,,,,179163
133575,,,,,,,,109440
124379,,,,,,,,155802
55923,,,,,,,,59829
50208,,,,,,,,146706
139687,,,,,,,,22707
139178,,,,,,,,169069
126739,,,,,,,,91236
8618,,,,,,,,180658
111396,,,,,,,,140453
25812,,,,,,,,57327
27482,,,,,,,,2311
11241,,,,,,,,198769
96227,,,,,,,,124756
154245,,,,,,,,31392
16451,,,,,,,,8702
95739,,,,,,,,79360
27864,,,,,,,,125395
59344,,,,,,,,35218
26429,,,,,,,,106613
9160,,,,,,,,177319
7557,,,,,,,,67252
145841,,,,,,,,106136
129742,,,,,,,,198882
85115,,,,,,,,48579
80436,,,,,,,,181216
73196,,,,,,,,7181
49753,,,,,,,,94614
24443,,,,,,,,88636
6172,,,,,,,,78642
97531,,,,,,,,27854
18947,,,,,,,,155208
25475,,,,,,,,198924
32587,,,,,,,,8124
10317,,,,,,,,30077
31372,,,,,,,,19772
121631,,,,,,,,15171
71081,,,,,,,,74430
120958,,,,,,,,41183
22361,,,,,,,,81337
828,,,,,,,,94160
86447,,,,,,,,39616
89749,,,,,,,,154460
97911,,,,,,,,41057
127345,,,,,,,,159523
101904,,,,,,,,184494
76561,,,,,,,,110514
98032,,,,,,,,159746
50432,,,,,,,,170398
100366,,,,,,,,90148
124177,,,,,,,,68344
76917,,,,,,,,87361
79890,,,,,,,,6684
4474,,,,,,,,29184
45657,,,,,,,,83443
24295,,,,,,,,173579
90035,,,,,,,,109156
102130,,,,,,,,37172
105546,,,,,,,,58429
78355,,,,,,,,162953
23044,,,,,,,,75212
82957,,,,,,,,180249
40310,,,,,,,,106944
150778,,,,,,,,20386
40993,,,,,,,,176346
13956,,,,,,,,30756
93740,,,,,,,,45372
87114,,,,,,,,92190
103340,,,,,,,,22074
103819,,,,,,,,42130
17844,,,,,,,,170535
140443,,,,,,,,160574
116234,,,,,,,,169674
110722,,,,,,,,72821
123259,,,,,,,,25482
49429,,,,,,,,89757
91989,,,,,,,,62589
135600,,,,,,,,138827
151178,,,,,,,,40353
158258,,,,,,,,167508
132596,,,,,,,,59725
63571,,,,,,,,736
112439,,,,,,,,19731
156492,,,,,,,,31155
47633,,,,,,,,6304
34684,,,,,,,,35659
18562,,,,,,,,125484
40997,,,,,,,,108516
52417,,,,,,,,185955
87006,,,,,,,,154756
15828,,,,,,,,76368
122003,,,,,,,,98036
124321,,,,,,,,63635
20801,,,,,,,,91265
159826,,,,,,,,43619
67630,,,,,,,,136316
33799,,,,,,,,21096
9881,,,,,,,,40765
44142,,,,,,,,193168
127972,,,,,,,,144282
129866,,,,,,,,171587
50589,,,,,,,,13847
70963,,,,,,,,168165
156618,,,,,,,,154892
139352,,,,,,,,121854
140260,,,,,,,,61332
58665,,,,,,,,74147
11896,,,,,,,,156599
78333,,,,,,,,2193
80109,,,,,,,,29172
19152,,,,,,,,6765
149006,,,,,,,,48807
129460,,,,,,,,148327
135075,,,,,,,,33785
102253,,,,,,,,116641
102578,,,,,,,,154352
69589,,,,,,,,87233
121465,,,,,,,,54231
2512,,,,,,,,23717
42669,,,,,,,,148179
109018,,,,,,,,161037
38659,,,,,,,,32878
146852,,,,,,,,184124
105572,,,,,,,,129955
83240,,,,,,,,4329
44303,,,,,,,,154645
39219,,,,,,,,47580
149001,,,,,,,,141340
18382,,,,,,,,151085
94013,,,,,,,,50272
120084,,,,,,,,198224
59341,,,,,,,,113130
17509,,,,,,,,35806
136539,,,,,,,,10401
133898,,,,,,,,116327
96523,,,,,,,,116586
3416,,,,,,,,58370
77503,,,,,,,,37124
119394,,,,,,,,147436
4780,,,,,,,,80865
145938,,,,,,,,169016
80249,,,,,,,,147493
76674,,,,,,,,65471
29838,,,,,,,,158114
58053,,,,,,,,193639
48768,,,,,,,,93110
132460,,,,,,,,147414
78162,,,,,,,,126592
10349,,,,,,,,54139
4529,,,,,,,,67750
63105,,,,,,,,196267
77448,,,,,,,,110413
136691,,,,,,,,65341
114944,,,,,,,,122888
139098,,,,,,,,142832
695,,,,,,,,30954
89895,,,,,,,,143248
44722,,,,,,,,157424
125290,,,,,,,,26622
68155,,,,,,,,50197
154892,,,,,,,,112186
151932,,,,,,,,89106
146428,,,,,,,,152275
149247,,,,,,,,13321
116264,,,,,,,,55795
6991,,,,,,,,22970
129120,,,,,,,,75251
144818,,,,,,,,106077
73435,,,,,,,,111749
123944,,,,,,,,20916
120642,,,,,,,,136781
51850,,,,,,,,189275
88341,,,,,,,,109641
125908,,,,,,,,83158
91546,,,,,,,,158654
75863,,,,,,,,102866
2654,,,,,,,,154633
10962,,,,,,,,153679
73811,,,,,,,,179084
138621,,,,,,,,31272
103177,,,,,,,,50096
61737,,,,,,,,27426
13563,,,,,,,,66915
139905,,,,,,,,89883
97350,,,,,,,,155051
78582,,,,,,,,116240
93469,,,,,,,,155008
110870,,,,,,,,25140
44490,,,,,,,,1131
51226,,,,,,,,183182
4669,,,,,,,,63925
103534,,,,,,,,159608
59899,,,,,,,,46726
43361,,,,,,,,24701
44636,,,,,,,,30554
64933,,,,,,,,36002
22582,,,,,,,,25582
16618,,,,,,,,19444
21935,,,,,,,,67950
146118,,,,,,,,41371
3265,,,,,,,,158726
62133,,,,,,,,135085
108163,,,,,,,,61442
52635,,,,,,,,2054
89535,,,,,,,,61958
48357,,,,,,,,153010
139798,,,,,,,,143657
80773,,,,,,,,122394
69553,,,,,,,,107863
72915,,,,,,,,160559
9110,,,,,,,,7947
135906,,,,,,,,18157
152032,,,,,,,,187832
118957,,,,,,,,87229
98470,,,,,,,,77921
43334,,,,,,,,125807
7550,,,,,,,,107370
78670,,,,,,,,46108
11071,,,,,,,,97727
112684,,,,,,,,175785
122244,,,,,,,,53089
61784,,,,,,,,15556
99849,,,,,,,,78196
28863,,,,,,,,146060
65889,,,,,,,,75364
60285,,,,,,,,148064
154169,,,,,,,,18814
44998,,,,,,,,35675
34725,,,,,,,,118074
88397,,,,,,,,40509
89458,,,,,,,,15993
18210,,,,,,,,20106
134136,,,,,,,,160833
11489,,,,,,,,181911
158178,,,,,,,,87106
42112,,,,,,,,167066
56891,,,,,,,,193798
98572,,,,,,,,80291
10258,,,,,,,,195014
67641,,,,,,,,9242
97500,,,,,,,,139100
3762,,,,,,,,37748
31826,,,,,,,,138289
152290,,,,,,,,8428
115659,,,,,,,,98077
31928,,,,,,,,34713
98838,,,,,,,,63129
67477,,,,,,,,54267
88488,,,,,,,,197134
131113,,,,,,,,72298
98905,,,,,,,,148415
66789,,,,,,,,25791
1208,,,,,,,,5592
98279,,,,,,,,195142
47899,,,,,,,,111281
37423,,,,,,,,135560
75319,,,,,,,,47217
70360,,,,,,,,155247
147559,,,,,,,,23249
158606,,,,,,,,119422
80485,,,,,,,,144027
18313,,,,,,,,107795
40823,,,,,,,,164015
153119,,,,,,,,73095
99265,,,,,,,,93983
135194,,,,,,,,138417
96872,,,,,,,,198864
17721,,,,,,,,108876
2311,,,,,,,,88990
142378,,,,,,,,116487
68238,,,,,,,,112657
159557,,,,,,,,115287
111181,,,,,,,,49823
100676,,,,,,,,192510
45967,,,,,,,,180579
112277,,,,,,,,8528
53813,,,,,,,,181207
30518,,,,,,,,139402
95992,,,,,,,,31334
82721,,,,,,,,49997
64989,,,,,,,,25937
101339,,,,,,,,128998
76840,,,,,,,,166822
116214,,,,,,,,53058
22345,,,,,,,,35149
38970,,,,,,,,159383
81031,,,,,,,,119690
6767,,,,,,,,79853
52965,,,,,,,,190854
32522,,,,,,,,57534
72562,,,,,,,,100899
106693,,,,,,,,151281
33460,,,,,,,,98042
21953,,,,,,,,3795
58564,,,,,,,,79343
29155,,,,,,,,173828
4907,,,,,,,,163988
143190,,,,,,,,102714
150742,,,,,,,,185177
91755,,,,,,,,167705
69716,,,,,,,,180078
138274,,,,,,,,7650
94238,,,,,,,,123004
154461,,,,,,,,48358
127449,,,,,,,,103043
152341,,,,,,,,127408
19390,,,,,,,,5808
107094,,,,,,,,187674
82635,,,,,,,,160497
129776,,,,,,,,148739
139817,,,,,,,,106863
88262,,,,,,,,105107
160238,,,,,,,,120143
83580,,,,,,,,115770
142574,,,,,,,,125095
73136,,,,,,,,126134
137110,,,,,,,,60717
77986,,,,,,,,200882
109110,,,,,,,,102890
65772,,,,,,,,121382
129810,,,,,,,,80995
4013,,,,,,,,89259
123564,,,,,,,,132455
109045,,,,,,,,22364
8211,,,,,,,,72856
152971,,,,,,,,60455
117346,,,,,,,,119772
20644,,,,,,,,127029
152782,,,,,,,,152252
56322,,,,,,,,154022
10257,,,,,,,,26889
8950,,,,,,,,66244
76332,,,,,,,,129865
131523,,,,,,,,18973
68130,,,,,,,,82806
14903,,,,,,,,103847
17073,,,,,,,,129126
122617,,,,,,,,72835
147863,,,,,,,,198096
88263,,,,,,,,194572
7549,,,,,,,,49482
76733,,,,,,,,181762
16404,,,,,,,,14983
80035,,,,,,,,146337
133246,,,,,,,,146185
83482,,,,,,,,130682
14025,,,,,,,,18991
155036,,,,,,,,126321
95541,,,,,,,,58387
3635,,,,,,,,74063
137487,,,,,,,,5568
45586,,,,,,,,128841
122056,,,,,,,,107135
124219,,,,,,,,100306
127381,,,,,,,,177253
95514,,,,,,,,37391
10227,,,,,,,,89837
83286,,,,,,,,101025
21364,,,,,,,,137167
40561,,,,,,,,66713
82538,,,,,,,,105802
3301,,,,,,,,708
121789,,,,,,,,198132
49162,,,,,,,,55694
125195,,,,,,,,126587
141039,,,,,,,,33284
3069,,,,,,,,96367
99699,,,,,,,,101629
147324,,,,,,,,38141
41230,,,,,,,,35039
80982,,,,,,,,2828
109988,,,,,,,,151228
35700,,,,,,,,16098
35691,,,,,,,,84556
88269,,,,,,,,117200
65312,,,,,,,,143469
7067,,,,,,,,6926
87557,,,,,,,,123134
33389,,,,,,,,104888
137091,,,,,,,,146975
106537,,,,,,,,109442
95189,,,,,,,,68997
31148,,,,,,,,42081
155016,,,,,,,,102298
82742,,,,,,,,141209
129098,,,,,,,,131879
124756,,,,,,,,66478
151481,,,,,,,,95924
147055,,,,,,,,187185
107215,,,,,,,,120315
18879,,,,,,,,136869
52734,,,,,,,,6163
39655,,,,,,,,50269
72867,,,,,,,,138404
36195,,,,,,,,34577
28061,,,,,,,,27105
78798,,,,,,,,23521
79133,,,,,,,,163260
153037,,,,,,,,151312
70869,,,,,,,,179392
18476,,,,,,,,183765
6433,,,,,,,,195439
139804,,,,,,,,23665
39155,,,,,,,,48268
59334,,,,,,,,126355
29634,,,,,,,,113278
102839,,,,,,,,21086
148884,,,,,,,,114930
42966,,,,,,,,88666
131811,,,,,,,,195903
62608,,,,,,,,186032
24372,,,,,,,,11189
27388,,,,,,,,190939
148245,,,,,,,,67194
19909,,,,,,,,54836
87580,,,,,,,,87554
11523,,,,,,,,200165
114971,,,,,,,,91849
7020,,,,,,,,71727
63728,,,,,,,,190882
74982,,,,,,,,3446
122379,,,,,,,,180093
22513,,,,,,,,117263
38486,,,,,,,,22149
98061,,,,,,,,172394
96844,,,,,,,,145904
36847,,,,,,,,61345
64175,,,,,,,,35094
127193,,,,,,,,80297
105052,,,,,,,,16065
83399,,,,,,,,133705
70297,,,,,,,,179603
5839,,,,,,,,100876
124036,,,,,,,,145042
59901,,,,,,,,92627
81021,,,,,,,,168920
35307,,,,,,,,30323
85240,,,,,,,,191928
19722,,,,,,,,150234
25504,,,,,,,,127379
20685,,,,,,,,98593
139264,,,,,,,,171084
7932,,,,,,,,6010
90857,,,,,,,,137036
157487,,,,,,,,17562
116984,,,,,,,,97990
41095,,,,,,,,70544
14754,,,,,,,,52808
11839,,,,,,,,178686
118631,,,,,,,,19028
91606,,,,,,,,12326
19164,,,,,,,,106454
155080,,,,,,,,47091
136862,,,,,,,,24111
154592,,,,,,,,89165
96085,,,,,,,,47529
54489,,,,,,,,69168
81703,,,,,,,,4537
58775,,,,,,,,108971
75225,,,,,,,,128217
101365,,,,,,,,200920
156346,,,,,,,,118934
38917,,,,,,,,87527
138364,,,,,,,,40872
71992,,,,,,,,178321
51859,,,,,,,,101062
158109,,,,,,,,138637
69062,,,,,,,,82009
68082,,,,,,,,182720
138893,,,,,,,,18110
77252,,,,,,,,172096
14263,,,,,,,,166290
151095,,,,,,,,22265
135754,,,,,,,,42356
104080,,,,,,,,177961
101897,,,,,,,,76770
78047,,,,,,,,65356
51335,,,,,,,,4107
54270,,,,,,,,28943
98441,,,,,,,,23596
146789,,,,,,,,74923
38370,,,,,,,,7406
27484,,,,,,,,148227
56749,,,,,,,,185798
61268,,,,,,,,68570
37331,,,,,,,,158764
136500,,,,,,,,22608
24095,,,,,,,,48342
122294,,,,,,,,94158
129999,,,,,,,,75574
39547,,,,,,,,14813
67107,,,,,,,,77928
154425,,,,,,,,75735
136091,,,,,,,,3927
120696,,,,,,,,16008
60936,,,,,,,,122739
30482,,,,,,,,107020
21042,,,,,,,,32462
138627,,,,,,,,23372
134068,,,,,,,,104336
144931,,,,,,,,68585
119094,,,,,,,,145770
144716,,,,,,,,143564
15037,,,,,,,,70443
46857,,,,,,,,5084
120041,,,,,,,,64870
27794,,,,,,,,11187
47447,,,,,,,,54122
25320,,,,,,,,124356
117809,,,,,,,,146028
135693,,,,,,,,121459
32202,,,,,,,,173572
101040,,,,,,,,38885
63333,,,,,,,,188492
99030,,,,,,,,106799
70817,,,,,,,,56004
124457,,,,,,,,23254
26502,,,,,,,,44377
136020,,,,,,,,180802
125096,,,,,,,,139433
38359,,,,,,,,184700
75737,,,,,,,,157442
52819,,,,,,,,123081
22029,,,,,,,,55977
4921,,,,,,,,101683
20073,,,,,,,,60010
34450,,,,,,,,28193
3860,,,,,,,,151326
7939,,,,,,,,111207
78977,,,,,,,,1877
132714,,,,,,,,128007
57171,,,,,,,,110643
114423,,,,,,,,73493
132482,,,,,,,,73610
21760,,,,,,,,165349
78774,,,,,,,,85858
92291,,,,,,,,159735
107679,,,,,,,,183503
45709,,,,,,,,84126
27609,,,,,,,,42165
126049,,,,,,,,118354
112287,,,,,,,,3399
25792,,,,,,,,40049
139193,,,,,,,,1346
79528,,,,,,,,73206
153101,,,,,,,,109232
37338,,,,,,,,15286
83978,,,,,,,,31204
141421,,,,,,,,132466
149682,,,,,,,,78417
153211,,,,,,,,30179
130657,,,,,,,,76768
24912,,,,,,,,199261
145182,,,,,,,,53060
112390,,,,,,,,106643
146880,,,,,,,,169649
52008,,,,,,,,27016
8387,,,,,,,,142547
42091,,,,,,,,122058
43263,,,,,,,,26045
46321,,,,,,,,150495
158756,,,,,,,,25058
49173,,,,,,,,143671
106607,,,,,,,,108118
94682,,,,,,,,25771
71419,,,,,,,,23104
71436,,,,,,,,49920
67018,,,,,,,,29983
82210,,,,,,,,16286
89033,,,,,,,,156831
